word	IDF_val
ulysses	3.402777069610347
machine	3.101747073946366
merchant	3.226685810554666
tiffany	3.226685810554666
bluest	3.402777069610347
mary	3.0048370609383097
poppins	3.402777069610347
worldbrave	3.402777069610347
snowy	3.402777069610347
telltale	3.226685810554666
flickan	3.226685810554666
lekte	3.226685810554666
med	3.101747073946366
elden	3.226685810554666
verden	3.402777069610347
sofies	3.402777069610347
need	2.8587090252600715
kevin	3.402777069610347
minutos	3.402777069610347
onze	3.402777069610347
set	2.7495645558350033
boxed	2.9256558148906846
evening	3.101747073946366
redness	3.402777069610347
meridian	3.402777069610347
noise	3.402777069610347
bum	3.402777069610347
dharma	3.402777069610347
frank	3.226685810554666
loving	3.226685810554666
client	3.402777069610347
lopra	3.402777069610347
fantme	3.402777069610347
trilogy	2.527715806218647
robot	3.101747073946366
kitteridge	3.402777069610347
olive	3.402777069610347
extremely	3.402777069610347
close	3.0048370609383097
incredibly	3.402777069610347
loud	3.402777069610347
catching	3.402777069610347
mori	3.402777069610347
noruwei	3.402777069610347
happiness	3.101747073946366
handbook	3.226685810554666
beautiful	2.5898637129674915
ark	3.226685810554666
schindlers	3.402777069610347
cry	2.7495645558350033
hear	3.226685810554666
thunder	3.402777069610347
roll	3.402777069610347
shell	3.402777069610347
seeker	3.402777069610347
shantaram	3.402777069610347
lightning	3.101747073946366
molokai	3.402777069610347
hotel	3.101747073946366
bitter	3.226685810554666
sweet	2.8587090252600715
corner	2.9256558148906846
abel	3.402777069610347
kane	3.402777069610347
hunger	3.0048370609383097
tipping	3.226685810554666
make	2.8587090252600715
difference	3.402777069610347
tintenherz	3.402777069610347
olympian	3.226685810554666
tintenblut	3.402777069610347
curse	2.9256558148906846
stardust	3.402777069610347
amulet	3.226685810554666
samarkand	3.402777069610347
baskervilles	3.402777069610347
hound	3.226685810554666
twit	3.402777069610347
find	2.9256558148906846
beast	2.9256558148906846
golem	3.226685810554666
arctic	3.226685810554666
unmanned	3.402777069610347
vol	2.8587090252600715
opal	3.402777069610347
chocolat	3.402777069610347
pelican	3.402777069610347
marked	3.402777069610347
betrayed	3.226685810554666
chosen	3.101747073946366
untamed	3.402777069610347
hunted	3.226685810554666
tempted	3.402777069610347
labyrinth	3.101747073946366
batman	2.9256558148906846
knight	2.8587090252600715
rain	3.101747073946366
racing	3.402777069610347
aesopica	3.402777069610347
could	3.0048370609383097
engine	3.402777069610347
guess	3.402777069610347
magee	3.402777069610347
maniac	3.402777069610347
dome	3.226685810554666
contact	3.402777069610347
runaway	2.9256558148906846
jury	3.101747073946366
lawyer	3.226685810554666
juror	3.402777069610347
rainmaker	3.402777069610347
broker	3.402777069610347
helter	3.402777069610347
skelter	3.402777069610347
manson	3.402777069610347
immortal	2.7495645558350033
alchemyst	3.402777069610347
flamel	3.101747073946366
perfect	2.8587090252600715
jaw	3.402777069610347
jours	3.402777069610347
monde	3.402777069610347
tour	3.402777069610347
quatrevingts	3.402777069610347
du	2.8007170782823847
mers	3.402777069610347
mille	3.402777069610347
lieues	3.402777069610347
sou	3.402777069610347
vingt	3.402777069610347
au	2.9256558148906846
terre	3.402777069610347
centre	3.402777069610347
darkly	3.226685810554666
dexter	3.0048370609383097
dreaming	3.226685810554666
rosemary	3.226685810554666
front	3.402777069610347
fool	2.7495645558350033
peril	3.226685810554666
grave	2.9256558148906846
mask	3.226685810554666
beat	3.226685810554666
proven	3.402777069610347
guilty	3.0048370609383097
invention	3.226685810554666
cabret	3.402777069610347
hugo	3.402777069610347
eater	3.402777069610347
defense	3.402777069610347
manifesto	3.226685810554666
crash	3.402777069610347
maybe	3.226685810554666
shiver	3.402777069610347
henrietta	3.402777069610347
lack	3.402777069610347
courage	2.9256558148906846
survive	3.226685810554666
called	2.8587090252600715
twenty	3.101747073946366
stiff	3.402777069610347
cadaver	3.402777069610347
blink	3.402777069610347
power	2.527715806218647
underbelly	3.402777069610347
kitchen	2.8007170782823847
culinary	3.402777069610347
confidential	3.402777069610347
unusual	3.402777069610347
cruel	3.402777069610347
century	3.101747073946366
twentyfirst	3.402777069610347
flat	3.101747073946366
mere	3.402777069610347
christianity	3.101747073946366
patriot	3.226685810554666
clear	3.402777069610347
danger	3.402777069610347
tiger	3.226685810554666
hand	2.8007170782823847
vegetable	3.402777069610347
miracle	3.0048370609383097
moved	3.402777069610347
cheese	3.101747073946366
bngf	3.402777069610347
snzi	3.402777069610347
symbol	3.226685810554666
cutting	3.402777069610347
luftslottet	3.226685810554666
sprngdes	3.226685810554666
tribute	3.226685810554666
dodd	3.402777069610347
journal	3.0048370609383097
may	3.402777069610347
save	3.226685810554666
u	2.8587090252600715
mockingjay	3.402777069610347
graceling	3.402777069610347
tempest	3.402777069610347
kay	3.402777069610347
introducing	3.402777069610347
mystery	2.7495645558350033
postmortem	3.402777069610347
scarpetta	3.226685810554666
passage	3.0048370609383097
hyperion	3.402777069610347
clinical	3.402777069610347
mistook	3.402777069610347
puff	3.402777069610347
sex	3.0048370609383097
drug	3.226685810554666
culture	3.226685810554666
low	3.101747073946366
cocoa	3.402777069610347
winning	3.402777069610347
unfair	3.402777069610347
moneyball	3.402777069610347
neis	3.402777069610347
hrisson	3.402777069610347
llgance	3.402777069610347
freedom	2.8007170782823847
apprentice	2.8007170782823847
mistborn	3.226685810554666
final	3.226685810554666
hush	3.226685810554666
frostbite	3.402777069610347
dear	3.101747073946366
spin	3.402777069610347
broke	3.226685810554666
absolute	3.101747073946366
jng	3.402777069610347
win	3.226685810554666
influence	3.226685810554666
friend	2.6624143801161035
1984	3.402777069610347
mate	3.402777069610347
heartfelt	3.402777069610347
language	3.0048370609383097
commitment	3.402777069610347
divorce	3.226685810554666
selection	3.101747073946366
natural	3.226685810554666
race	3.0048370609383097
specie	3.226685810554666
origin	2.8587090252600715
mean	3.101747073946366
favoured	3.402777069610347
preservation	3.402777069610347
struggle	3.226685810554666
alibi	3.402777069610347
virus	3.402777069610347
terrifying	3.402777069610347
ebola	3.402777069610347
letting	3.402777069610347
leave	3.402777069610347
fallen	2.9256558148906846
major	3.402777069610347
pettigrews	3.402777069610347
survival	3.226685810554666
unbroken	3.402777069610347
resilience	3.402777069610347
redemption	3.0048370609383097
maze	3.226685810554666
p	3.101747073946366
horizontal	3.402777069610347
onenight	3.402777069610347
collection	2.8007170782823847
firefly	3.402777069610347
lane	3.101747073946366
guardian	3.226685810554666
rescue	3.226685810554666
beastly	3.402777069610347
kendra	3.402777069610347
box	2.9256558148906846
collector	3.101747073946366
deep	2.9256558148906846
ocean	3.101747073946366
squad	3.402777069610347
visit	3.226685810554666
goon	3.402777069610347
think	3.226685810554666
rich	2.8587090252600715
grow	3.402777069610347
forgotten	3.0048370609383097
spiritual	3.101747073946366
psychology	3.101747073946366
value	3.402777069610347
growth	3.402777069610347
traditional	3.402777069610347
traveled	3.402777069610347
sybil	3.402777069610347
mar	3.0048370609383097
inspiration	3.402777069610347
365	3.226685810554666
relationship	3.402777069610347
enrich	3.402777069610347
bossypants	3.402777069610347
dragonflight	3.402777069610347
darkfever	3.402777069610347
royal	3.402777069610347
quidditch	3.402777069610347
elantris	3.402777069610347
bang	3.226685810554666
post	3.226685810554666
office	3.226685810554666
trainspotting	3.402777069610347
sweetness	3.402777069610347
bottom	3.402777069610347
shifting	3.402777069610347
dance	2.8587090252600715
schweizerische	3.402777069610347
supremacy	3.402777069610347
tell	2.7038070652743285
killing	2.9256558148906846
floor	3.226685810554666
shot	3.226685810554666
lincoln	2.8587090252600715
peculiar	3.402777069610347
peregrine	3.402777069610347
home	2.4996870826184034
circus	3.226685810554666
divergent	3.101747073946366
discovery	3.226685810554666
abraham	3.226685810554666
tiny	3.402777069610347
julia	3.226685810554666
recipe	3.0048370609383097
524	3.402777069610347
apartment	3.402777069610347
julie	3.226685810554666
amityville	3.402777069610347
horror	3.402777069610347
abhorsen	3.402777069610347
crescendo	3.402777069610347
thirteen	3.226685810554666
reason	2.9256558148906846
town	2.8587090252600715
paper	3.101747073946366
wintergirls	3.402777069610347
evermore	3.402777069610347
graphic	3.0048370609383097
rice	3.402777069610347
name	2.7495645558350033
walking	3.0048370609383097
kid	3.226685810554666
brain	2.8007170782823847
right	3.0048370609383097
likeness	3.402777069610347
selfish	3.402777069610347
gene	3.402777069610347
delirium	3.402777069610347
went	3.402777069610347
matched	3.402777069610347
hoot	3.402777069610347
grayson	3.402777069610347
fullfrontal	3.402777069610347
thong	3.402777069610347
snogging	3.402777069610347
angus	3.402777069610347
turned	3.226685810554666
chicka	3.402777069610347
boom	3.402777069610347
george	2.8587090252600715
cleopatra	3.101747073946366
buddy	3.402777069610347
bud	3.402777069610347
frindle	3.402777069610347
sacrifice	3.226685810554666
promise	2.9256558148906846
wedding	3.226685810554666
bend	3.226685810554666
choice	3.101747073946366
someone	3.402777069610347
like	2.4996870826184034
shanghai	3.226685810554666
boxcar	3.402777069610347
crazy	3.0048370609383097
relentless	3.226685810554666
overwhelmed	3.402777069610347
christian	3.101747073946366
spirituality	3.402777069610347
jazz	3.101747073946366
nonreligious	3.402777069610347
greg	3.402777069610347
heffleys	3.402777069610347
magyk	3.402777069610347
112263	3.402777069610347
vicarage	3.402777069610347
inheritance	3.0048370609383097
reckoning	3.402777069610347
neptune	3.402777069610347
son	2.527715806218647
best	2.8587090252600715
illustrated	2.9256558148906846
movie	3.101747073946366
companion	2.8587090252600715
steve	3.402777069610347
plot	3.101747073946366
marriage	2.9256558148906846
fielding	3.402777069610347
mormon	3.402777069610347
saw	3.226685810554666
fault	3.402777069610347
anna	3.226685810554666
french	3.0048370609383097
linger	3.402777069610347
torment	3.402777069610347
stay	3.226685810554666
chemistry	3.402777069610347
next	2.9256558148906846
lola	3.402777069610347
mara	3.402777069610347
dyer	3.402777069610347
unbecoming	3.402777069610347
id	3.402777069610347
ringworld	3.402777069610347
terror	2.8587090252600715
ichikyhachiyon	3.226685810554666
tanner	3.402777069610347
bree	3.402777069610347
second	2.7038070652743285
monk	3.226685810554666
reaching	3.402777069610347
destiny	3.101747073946366
sold	3.402777069610347
ferrari	3.402777069610347
fable	2.8007170782823847
fulfilling	3.402777069610347
tao	3.226685810554666
pooh	3.0048370609383097
margem	3.402777069610347
piedra	3.402777069610347
na	3.402777069610347
rio	3.402777069610347
sentei	3.402777069610347
eu	3.402777069610347
chorei	3.402777069610347
jackal	3.402777069610347
citizen	3.402777069610347
democracy	3.402777069610347
inaction	3.402777069610347
pyramid	3.226685810554666
bloodline	3.402777069610347
stellaluna	3.402777069610347
liar	2.8587090252600715
athena	3.402777069610347
mark	3.226685810554666
way	2.527715806218647
north	2.8587090252600715
south	2.9256558148906846
soldier	3.101747073946366
ending	3.402777069610347
vision	2.8587090252600715
shatter	3.101747073946366
protection	3.402777069610347
test	3.0048370609383097
psychopath	3.402777069610347
serpent	3.101747073946366
jacob	3.101747073946366
defending	3.402777069610347
koibito	3.402777069610347
suptoniku	3.402777069610347
insurgent	3.402777069610347
everyone	3.101747073946366
concern	3.402777069610347
hanging	3.402777069610347
fifty	3.101747073946366
shade	3.0048370609383097
grey	3.101747073946366
airborne	3.402777069610347
506th	3.402777069610347
eagle	3.402777069610347
normandy	3.402777069610347
band	3.0048370609383097
101st	3.402777069610347
hitler	3.226685810554666
regiment	3.101747073946366
brother	2.8007170782823847
company	3.101747073946366
buy	3.402777069610347
insurance	3.402777069610347
global	3.402777069610347
bomber	3.402777069610347
superfreakonomics	3.402777069610347
cooling	3.402777069610347
prostitute	3.402777069610347
patriotic	3.402777069610347
slow	3.226685810554666
sabriel	3.402777069610347
darker	3.402777069610347
freed	3.402777069610347
veronika	3.402777069610347
morrer	3.402777069610347
decide	3.402777069610347
greatest	3.0048370609383097
superathletes	3.402777069610347
born	2.8007170782823847
tribe	3.402777069610347
seen	3.402777069610347
run	2.8587090252600715
ive	3.226685810554666
got	3.0048370609383097
matter	2.9256558148906846
stolen	3.0048370609383097
benedict	3.226685810554666
joke	3.402777069610347
summoning	3.402777069610347
burned	3.101747073946366
awakened	3.226685810554666
bound	3.226685810554666
unwind	3.402777069610347
hall	3.0048370609383097
hex	3.402777069610347
volume	2.425053464321499
exile	3.101747073946366
steal	3.402777069610347
live	2.8007170782823847
anywhere	3.402777069610347
95	3.402777069610347
4hour	3.402777069610347
escape	3.101747073946366
workweek	3.402777069610347
join	3.402777069610347
tobias	3.402777069610347
free	3.226685810554666
bared	3.402777069610347
gabriel	3.101747073946366
inferno	3.226685810554666
effortless	3.402777069610347
retreat	3.402777069610347
edition	3.226685810554666
easy	3.402777069610347
slammed	3.402777069610347
lover	2.5898637129674915
bargain	3.402777069610347
law	3.226685810554666
alloy	3.402777069610347
lamora	3.402777069610347
locke	3.402777069610347
lie	2.8587090252600715
sky	2.7038070652743285
vacancy	3.402777069610347
casual	3.402777069610347
smoke	2.9256558148906846
probability	3.402777069610347
sight	3.226685810554666
statistical	3.402777069610347
safe	3.226685810554666
ruin	2.8587090252600715
leap	3.402777069610347
others	3.226685810554666
dont	2.7038070652743285
manager	3.226685810554666
poor	3.402777069610347
dad	3.402777069610347
pleasure	3.402777069610347
feynman	3.402777069610347
character	3.101747073946366
joking	3.402777069610347
surely	3.402777069610347
civility	3.402777069610347
wise	3.402777069610347
pacific	3.101747073946366
crest	3.402777069610347
found	2.8587090252600715
trail	3.226685810554666
introvert	3.402777069610347
stop	3.101747073946366
talking	3.226685810554666
quiet	3.226685810554666
cant	3.402777069610347
berlin	3.101747073946366
cloud	3.101747073946366
blade	3.101747073946366
franklin	3.226685810554666
benjamin	3.101747073946366
bernadette	3.402777069610347
whered	3.402777069610347
ivan	3.402777069610347
bye	3.402777069610347
angelfall	3.402777069610347
object	3.402777069610347
sharp	3.226685810554666
eleanor	3.402777069610347
storyteller	3.402777069610347
lining	3.402777069610347
playbook	3.402777069610347
goldfinch	3.402777069610347
5th	3.402777069610347
wave	3.0048370609383097
interestings	3.402777069610347
lethal	3.402777069610347
military	3.402777069610347
sniper	3.402777069610347
director	3.402777069610347
raven	3.226685810554666
painted	2.9256558148906846
every	3.101747073946366
iron	3.0048370609383097
fey	3.402777069610347
cinder	3.402777069610347
hades	3.402777069610347
crossed	3.226685810554666
project	3.226685810554666
calling	3.101747073946366
round	3.226685810554666
husband	3.0048370609383097
echoed	3.402777069610347
doctor	3.101747073946366
goliath	3.402777069610347
unravel	3.402777069610347
lean	3.226685810554666
lead	3.226685810554666
allegiant	3.402777069610347
wake	3.0048370609383097
leviathan	3.101747073946366
happened	3.402777069610347
pretend	3.402777069610347
winter	2.5898637129674915
joyland	3.402777069610347
argument	3.226685810554666
hanged	3.402777069610347
lowland	3.402777069610347
lose	3.101747073946366
sweat	3.402777069610347
stuff	3.101747073946366
lirael	3.402777069610347
soul	2.7038070652743285
americanah	3.402777069610347
onyx	3.402777069610347
sycamore	3.402777069610347
rival	3.402777069610347
political	3.226685810554666
team	3.226685810554666
train	3.101747073946366
orphan	3.101747073946366
stood	3.402777069610347
education	3.226685810554666
malala	3.402777069610347
taliban	3.402777069610347
attachment	3.402777069610347
heavenly	3.402777069610347
belong	3.101747073946366
hollow	3.0048370609383097
steelheart	3.402777069610347
fikry	3.402777069610347
aj	3.402777069610347
storied	3.402777069610347
rosie	3.402777069610347
explore	3.402777069610347
owl	3.101747073946366
diabetes	3.402777069610347
landline	3.402777069610347
prodigy	3.402777069610347
bookstore	3.402777069610347
24hour	3.402777069610347
penumbra	3.402777069610347
hundraringen	3.402777069610347
klev	3.402777069610347
fnstret	3.402777069610347
genom	3.402777069610347
ut	3.226685810554666
och	3.226685810554666
frsvann	3.402777069610347
pilgrim	3.226685810554666
fuck	3.402777069610347
wing	3.0048370609383097
epic	3.101747073946366
olympics	3.402777069610347
1936	3.402777069610347
boat	3.226685810554666
gold	3.0048370609383097
clock	3.226685810554666
trial	3.226685810554666
scorch	3.402777069610347
cure	3.226685810554666
gorlan	3.402777069610347
olympus	3.402777069610347
funny	3.402777069610347
kind	2.9256558148906846
revival	3.402777069610347
station	3.0048370609383097
beside	3.226685810554666
completely	3.402777069610347
silkworm	3.402777069610347
leaving	3.226685810554666
mercedes	3.402777069610347
told	3.101747073946366
unlikely	3.101747073946366
fry	3.402777069610347
pilgrimage	3.226685810554666
assassination	3.226685810554666
shocking	3.402777069610347
desu	3.402777069610347
nto	3.402777069610347
taikutsu	3.402777069610347
bleach1	3.402777069610347
wallbanger	3.402777069610347
evolution	2.8587090252600715
kare	3.402777069610347
junrei	3.402777069610347
toshi	3.402777069610347
shikisai	3.402777069610347
motanai	3.402777069610347
tazaki	3.402777069610347
tsukuru	3.402777069610347
yes	3.226685810554666
please	3.226685810554666
rework	3.402777069610347
saga	2.6624143801161035
bright	3.0048370609383097
fat	2.9256558148906846
designated	3.402777069610347
duff	3.402777069610347
ugly	3.101747073946366
brotherhood	3.101747073946366
3	2.3420792292567354
reflected	3.402777069610347
predictably	3.402777069610347
irrational	3.402777069610347
shape	3.101747073946366
decision	3.402777069610347
force	3.0048370609383097
edge	2.7495645558350033
hopeless	3.402777069610347
wait	3.402777069610347
limit	3.226685810554666
pushing	3.402777069610347
nightingale	3.226685810554666
loved	3.226685810554666
thoughtless	3.402777069610347
baggins	3.402777069610347
part	2.448534560171022
kidding	3.226685810554666
seriouslyim	3.402777069610347
bastard	3.101747073946366
prison	3.101747073946366
heir	2.8007170782823847
elite	3.226685810554666
cress	3.402777069610347
gift	3.226685810554666
luckiest	3.402777069610347
alive	3.101747073946366
mumbai	3.402777069610347
undercity	3.402777069610347
forevers	3.402777069610347
court	3.0048370609383097
rose	2.7038070652743285
ill	3.0048370609383097
career	3.402777069610347
geniale	3.402777069610347
lamica	3.402777069610347
golden	2.6246258192267033
crossing	3.0048370609383097
lusitania	3.402777069610347
madly	3.402777069610347
truly	3.402777069610347
radiance	3.402777069610347
ove	3.402777069610347
heter	3.402777069610347
silent	2.8587090252600715
forgot	3.402777069610347
cursed	3.402777069610347
plus	3.226685810554666
eternal	3.101747073946366
revealed	3.226685810554666
rapture	3.101747073946366
entwined	3.402777069610347
third	2.8587090252600715
policeman	3.101747073946366
wall	2.9256558148906846
blaze	3.402777069610347
harkonnen	3.402777069610347
hell	3.0048370609383097
preacher	2.8007170782823847
ancient	3.0048370609383097
attraction	3.101747073946366
pendergast	3.226685810554666
solomon	3.226685810554666
infinite	3.226685810554666
jest	3.402777069610347
coyote	3.226685810554666
bleak	3.402777069610347
legacy	2.9256558148906846
superfudge	3.402777069610347
dukkehjem	3.402777069610347
et	2.8587090252600715
jones	3.101747073946366
bridget	3.402777069610347
jesus	3.101747073946366
voice	3.0048370609383097
liseys	3.402777069610347
canaan	3.226685810554666
mitford	3.226685810554666
armageddon	3.226685810554666
cosmic	3.402777069610347
apollyon	3.402777069610347
unleashed	3.402777069610347
destroyer	3.402777069610347
shannara	2.9256558148906846
druid	3.402777069610347
madison	3.402777069610347
county	3.402777069610347
pioneer	3.226685810554666
howard	3.402777069610347
climb	3.402777069610347
emily	2.9256558148906846
valley	2.8007170782823847
rainbow	2.8587090252600715
pittsburgh	3.402777069610347
saving	2.8587090252600715
mattimeo	3.402777069610347
warrior	3.0048370609383097
martin	3.402777069610347
scrivener	3.402777069610347
bartleby	3.402777069610347
plumfield	3.402777069610347
jos	3.226685810554666
yiddish	3.402777069610347
union	3.402777069610347
music	3.0048370609383097
santini	3.402777069610347
fortune	3.402777069610347
misfortune	3.402777069610347
famous	3.402777069610347
moll	3.402777069610347
flanders	3.402777069610347
pygmalion	3.226685810554666
razor	3.402777069610347
happy	3.101747073946366
look	2.8007170782823847
homeward	3.402777069610347
sophies	3.402777069610347
provence	3.226685810554666
zorro	3.402777069610347
carolina	3.226685810554666
piglet	3.402777069610347
identical	3.402777069610347
trick	3.402777069610347
hop	3.402777069610347
pop	3.226685810554666
carnival	3.402777069610347
carnivorous	3.402777069610347
crystal	3.226685810554666
bunny	3.0048370609383097
15	3.402777069610347
acheron	3.402777069610347
darkhunter	3.402777069610347
keepsake	3.402777069610347
lake	2.8587090252600715
gap	3.226685810554666
welcome	2.9256558148906846
copper	3.402777069610347
beech	3.402777069610347
pendulum	3.402777069610347
pit	3.226685810554666
daddylonglegs	3.402777069610347
chez	3.402777069610347
ct	3.402777069610347
swann	3.402777069610347
canticle	3.226685810554666
leibowitz	3.402777069610347
blechtrommel	3.402777069610347
notte	3.402777069610347
dinverno	3.402777069610347
se	3.402777069610347
viaggiatore	3.402777069610347
fierce	3.402777069610347
climate	3.402777069610347
invalid	3.402777069610347
venedig	3.226685810554666
tod	3.226685810554666
eldritch	3.402777069610347
stigma	3.402777069610347
palmer	3.402777069610347
brick	3.402777069610347
geek	3.402777069610347
drop	3.101747073946366
pavilion	3.402777069610347
sandman	2.6246258192267033
harvesting	3.402777069610347
mercy	3.0048370609383097
mila	3.402777069610347
18	3.226685810554666
hester	3.402777069610347
stjle	3.402777069610347
strain	3.402777069610347
envelope	3.226685810554666
13	2.8587090252600715
eloise	3.402777069610347
swan	2.8587090252600715
ghost	2.7038070652743285
marathon	3.402777069610347
wyoming	3.402777069610347
range	3.402777069610347
sloppy	3.402777069610347
darling	3.226685810554666
jessica	3.226685810554666
cause	3.402777069610347
reliable	3.402777069610347
jade	3.402777069610347
errand	3.402777069610347
ship	2.9256558148906846
19181956	3.402777069610347
tragical	3.402777069610347
faustus	3.402777069610347
field	3.226685810554666
paradiso	3.402777069610347
genealogy	3.402777069610347
ecce	3.402777069610347
homo	3.402777069610347
moral	3.402777069610347
common	3.226685810554666
international	3.402777069610347
version	3.402777069610347
holy	3.402777069610347
metamorphosis	3.402777069610347
gabler	3.402777069610347
hedda	3.402777069610347
sleepy	3.226685810554666
b	3.101747073946366
burglar	3.402777069610347
surfing	3.402777069610347
body	2.6246258192267033
lamant	3.402777069610347
arithmetic	3.402777069610347
junk	3.402777069610347
master	2.9256558148906846
many	3.101747073946366
feminine	3.402777069610347
mystique	3.402777069610347
lexprience	3.402777069610347
faits	3.402777069610347
deuxime	3.402777069610347
sexe	3.402777069610347
mythes	3.402777069610347
vcue	3.402777069610347
calebs	3.402777069610347
meth	3.402777069610347
addiction	3.226685810554666
pickwick	3.402777069610347
posthumous	3.402777069610347
18701914	3.402777069610347
canal	3.226685810554666
panama	3.402777069610347
creation	2.9256558148906846
punishment	3.402777069610347
kushiels	2.8587090252600715
dart	3.226685810554666
tomorrow	2.9256558148906846
treachery	3.402777069610347
8	2.8007170782823847
myron	3.402777069610347
bolitar	3.402777069610347
map	3.0048370609383097
vinegar	3.402777069610347
hill	3.0048370609383097
committed	3.402777069610347
skeptic	3.402777069610347
lobotomy	3.402777069610347
friendship	3.402777069610347
heartless	3.402777069610347
truman	3.402777069610347
stallion	3.402777069610347
scorpia	3.402777069610347
sorceress	3.226685810554666
wednesday	3.226685810554666
rue	3.402777069610347
05	3.226685810554666
debt	3.226685810554666
within	3.402777069610347
freeing	3.402777069610347
writer	3.226685810554666
maisie	3.402777069610347
dobbs	3.402777069610347
instruction	3.226685810554666
operating	3.402777069610347
twice	3.402777069610347
always	2.9256558148906846
postman	3.226685810554666
tomb	3.226685810554666
atuan	3.402777069610347
animalia	3.402777069610347
chain	3.101747073946366
billy	3.226685810554666
blockade	3.402777069610347
sheeppig	3.402777069610347
burden	3.402777069610347
strega	3.402777069610347
nona	3.402777069610347
nightfall	3.226685810554666
jumper	3.402777069610347
lon	3.402777069610347
po	3.402777069610347
inner	3.226685810554666
jabez	3.402777069610347
blessed	3.402777069610347
zoo	3.402777069610347
put	3.402777069610347
crap	3.402777069610347
savvy	3.402777069610347
nononsense	3.402777069610347
toughlove	3.402777069610347
start	3.226685810554666
fabulous	3.402777069610347
bitch	3.402777069610347
eating	2.9256558148906846
skinny	3.226685810554666
want	3.226685810554666
freak	3.402777069610347
mighty	3.402777069610347
ingredient	3.402777069610347
conversation	3.101747073946366
uncommon	3.101747073946366
dialogue	3.226685810554666
relic	3.402777069610347
heal	3.226685810554666
spy	2.8007170782823847
perception	3.402777069610347
badge	3.226685810554666
mote	3.402777069610347
ekspedisjonen	3.402777069610347
kontiki	3.402777069610347
ia	3.402777069610347
drang	3.402777069610347
vietnam	3.226685810554666
ceecee	3.402777069610347
honeycutt	3.402777069610347
fallout	3.402777069610347
informer	3.402777069610347
he	3.402777069610347
noexcuses	3.402777069610347
guy	3.0048370609383097
understanding	3.226685810554666
chicken	3.402777069610347
soup	3.226685810554666
jewel	3.402777069610347
pagan	3.226685810554666
cocktail	3.402777069610347
adversary	3.402777069610347
belinda	3.402777069610347
winston	3.402777069610347
chasing	3.101747073946366
diamond	3.101747073946366
bring	3.226685810554666
weird	3.226685810554666
ultimatum	3.402777069610347
build	3.402777069610347
cash	3.402777069610347
johnny	3.0048370609383097
snakehead	3.402777069610347
goingtobed	3.402777069610347
lucinda	3.402777069610347
science	2.6624143801161035
remembering	3.402777069610347
moonwalking	3.402777069610347
mafia	3.402777069610347
wiseguy	3.402777069610347
bamarre	3.402777069610347
shadowland	3.402777069610347
darkest	2.9256558148906846
jinx	3.402777069610347
mia	3.402777069610347
exit	3.226685810554666
twisted	3.101747073946366
literally	3.402777069610347
humble	3.226685810554666
possible	3.226685810554666
follow	3.402777069610347
biblically	3.402777069610347
neglected	3.402777069610347
alabama	3.402777069610347
ordinary	2.9256558148906846
abyss	3.402777069610347
remorse	3.402777069610347
typing	3.402777069610347
kalahari	3.402777069610347
upaniad	3.402777069610347
exchange	3.402777069610347
ink	3.402777069610347
blake	2.8007170782823847
anita	2.8587090252600715
burn	3.402777069610347
5	3.101747073946366
fifth	3.101747073946366
witness	3.101747073946366
belgarath	3.402777069610347
sorcerer	3.402777069610347
savor	3.402777069610347
moment	3.402777069610347
line	3.226685810554666
whose	3.402777069610347
164	3.402777069610347
series	3.402777069610347
nancy	3.101747073946366
drew	3.101747073946366
chomp	3.402777069610347
yoda	3.402777069610347
origami	3.402777069610347
read	3.402777069610347
backwards	3.402777069610347
haroun	3.402777069610347
nevermore	3.402777069610347
cabal	3.402777069610347
kissed	3.402777069610347
elizabeth	3.0048370609383097
notorious	3.226685810554666
proportion	3.402777069610347
mythic	3.402777069610347
mnemonic	3.402777069610347
pain	3.226685810554666
problem	3.402777069610347
elf	3.226685810554666
realm	3.101747073946366
cauldron	3.402777069610347
seraphina	3.402777069610347
catherine	3.226685810554666
birdy	3.402777069610347
say	3.101747073946366
reamde	3.402777069610347
kahlan	3.402777069610347
richard	3.226685810554666
siege	3.0048370609383097
nought	3.402777069610347
drowned	3.402777069610347
hideaway	3.226685810554666
puddnhead	3.402777069610347
wilson	3.402777069610347
rembrandt	3.402777069610347
servant	3.402777069610347
warlock	3.226685810554666
harvest	3.226685810554666
china	3.101747073946366
discovered	3.402777069610347
1421	3.402777069610347
lottery	3.226685810554666
demigod	3.402777069610347
theft	3.402777069610347
aviator	3.402777069610347
evergreen	3.402777069610347
kelly	3.402777069610347
gang	3.226685810554666
regeneration	3.402777069610347
underworld	3.226685810554666
twin	3.101747073946366
deadhouse	3.402777069610347
gate	2.9256558148906846
untold	3.226685810554666
survived	3.226685810554666
bowl	3.226685810554666
dust	3.101747073946366
amazement	3.402777069610347
sapphique	3.402777069610347
tigana	3.402777069610347
romanov	3.402777069610347
beneath	3.101747073946366
rdstrupe	3.402777069610347
fun	3.226685810554666
sever	3.402777069610347
knocked	3.402777069610347
nunganungas	3.402777069610347
fathom	3.402777069610347
2100	3.402777069610347
physic	3.101747073946366
daily	3.402777069610347
gogh	3.226685810554666
van	3.0048370609383097
vincent	3.226685810554666
impact	3.402777069610347
improbable	3.402777069610347
geography	3.402777069610347
eventide	3.402777069610347
youth	3.226685810554666
coming	3.226685810554666
apartheid	3.402777069610347
africa	3.226685810554666
kaffir	3.402777069610347
autobiographythe	3.402777069610347
regard	3.402777069610347
